Title, link, After exclusion and inclusion criteria, Present in Paper
"Implementation of a web-based programming tool for distributed, connected Arduino systems",https://doi.org/10.1109/ICACCI.2016.7732276,,
"Developing an automation system for improving the energy efficiency of constant pressure irrigation pumps",https://doi.org/10.1061/(ASCE)IR.1943-4774.0001046,,
"Cellular uptake and anticancer activity of salvianolic acid B phospholipid complex loaded nanoparticles in head and neck cancer and precancer cells",https://doi.org/10.1016/j.colsurfb.2016.07.053,,
"Proceedings of the 10th International Conference on Intelligent Systems and Control, ISCO 2016",https://www.scopus.com/record/display.uri?eid=2-s2.0-85007294445&origin=inward,,
"Design of Control System for a Rehabilitation Device for Joints of Lower Limbs",https://doi.org/10.1109/ICISCE.2016.203,,
"POSTER: Towards highly interactive honeypots for industrial control systems",https://doi.org/10.1145/2976749.2989063,,
"Automatic code generation in practice: Experiences with embedded robot controllers",https://doi.org/10.1145/2993236.2993247,,
"Automatic code generation in practice: Experiences with embedded robot controllers",https://doi.org/10.1145/2993236.2993247,,
"Development of shale gas fracturing digital network control system based on programmable logic controller",https://doi.org/10.1109/ICIEA.2016.7603903,,
"Design of water tank level cascade control system based on siemens S7-200",https://doi.org/10.1109/ICIEA.2016.7603902,,
"FPGA-based two-processor CPU for PLC",https://doi.org/10.1109/ICSES.2016.7593860,,
"Multiple core PLC CPU with tight thread synchronization",https://doi.org/10.1109/ICSES.2016.7593861,,
"IEC 61131-3 compliant PLC structure based on FPGA multi-core solution",https://doi.org/10.1109/ICSES.2016.7593858,,
"Design and test on performance monitoring system of no-tillage planter seed-metering device",https://doi.org/10.6041/j.issn.1000-1298.2016.S0.011,,
"Software Containers for Industrial Control",https://doi.org/10.1109/SEAA.2016.23,,
"Design and Fabrication of Automatic Glass Cutting Machine",https://doi.org/10.1088/1757-899X/149/1/012144,,
"Positioned for recovery: The Top 50 biggest global and North American process control and automation suppliers jockey to be in the right spot when their markets revive",https://www.scopus.com/record/display.uri?eid=2-s2.0-85027063014&origin=inward,,
"Design of device for cleaning grinding wheel in stem cutter SQ3X",https://doi.org/10.16135/j.issn1002-0861.2015.0015,,
"Field Programmable Gate Array Reliability Analysis Using the Dynamic Flowgraph Methodology",https://doi.org/10.1016/j.net.2016.03.004,,
"Two CEGAR-based approaches for the safety verification of PLC-controlled plants",https://doi.org/10.1007/s10796-016-9671-9,,
"Patient-derived mouse xenografts from pediatric liver cancer predict tumor recurrence and advise clinical management",https://doi.org/10.1002/hep.28621,,
"An overview of model checking practices on verification of PLC software",https://doi.org/10.1007/s10270-014-0448-7,,
"Research on the control system of ballast shoulder cleaning machine",https://www.scopus.com/record/display.uri?eid=2-s2.0-84996866546&origin=inward,,
"Transformation of a fuzzy interpreted Petri net diagram into structured text code",https://doi.org/10.1109/MMAR.2016.7575114,,
"Multiple-input multiple-output laboratory stand for process control education",https://doi.org/10.1109/MMAR.2016.7575180,,
"Proceedings - 2016 Resilience Week, RWS 2016",https://www.scopus.com/record/display.uri?eid=2-s2.0-84991798452&origin=inward,,
"Detecting PLC control corruption via on-device runtime verification",https://doi.org/10.1109/RWEEK.2016.7573309,,
"Design of natural gas desulfurization control system based on PLC",https://doi.org/10.1109/ICOACS.2016.7563090,,
"Design of constant pressure water supply system for a residential district based on PLC",https://doi.org/10.1109/ICOACS.2016.7563043,X,
"A model-driven approach to automate the development of communication channels for Internet of Things applications",https://doi.org/10.1109/IOTA.2016.7562731,,
"Optimisation of HVAC system using programmable controllers and data acquisition",https://doi.org/10.1109/IOTA.2016.7562732,,
"Electro-hydraulic linear actuator",https://doi.org/10.1109/ISSE.2016.7563241,,
"Design of smart home elevator module for ageing and disable people with PLC based on cloud control",https://doi.org/10.1109/ECTICon.2016.7561251,,
"Model design and simulation of automatic sorting machine using proximity sensor",https://doi.org/10.1016/j.jestch.2016.04.007,,
"Control system design and experiment research of roots engine waste heat power generation device",https://doi.org/10.1166/jctn.2016.5562,,
"LabVIEW based temperature control platform design for a 4L jacketed reactor",https://doi.org/10.1109/ChiCC.2016.7554915,,
"Modelling aspects regarding the control in <sup>13</sup>C isotope separation column",https://doi.org/10.1088/1757-899X/145/4/042022,,
"Modelling and simulation tooling controlled by the PLC in the robot cell in NX",https://doi.org/10.1088/1757-899X/145/5/052016,,
"The study of fix composite panel and steel plates on testing stand",https://doi.org/10.1088/1757-899X/145/3/032001,,
"Bottom-up approach for developing a tailor-made manufacturing execution system",https://doi.org/10.1109/MECATRONICS.2016.7547148,,
"Design of Electrical Control System Elevator Based on VVVF",https://doi.org/10.1109/CICN.2015.288,,
"Laser power monitoring and control system based on PLC and KINGVIEW",https://doi.org/10.16136/j.joel.2016.08.0820,,
"The gas injection control and diagnostic system for the ESTHER shock tube",https://doi.org/10.1109/RTC.2016.7543159,,
"Experience with a Slow Control system based on industrial process control hardware and software for the XENON1T dark matter search",https://doi.org/10.1109/RTC.2016.7543178,,
"An empirical study of applying a reflective-distributed memory for automation systems",https://doi.org/10.1109/ICUFN.2016.7537046,,
"Model-based verification of PLC programs using Simulink design",https://doi.org/10.1109/EIT.2016.7535242,,
"Host computer software design of MAA hydrolysis reaction based on WinCC configuration software",https://doi.org/10.1109/CCDC.2016.7531163,,
"Design of energy-saving control system on escalator based on LOGO! and frequency converter",https://doi.org/10.1109/CCDC.2016.7531587,,
"Research on event-B based formal modeling and verification of automatic production line",https://doi.org/10.1109/CCDC.2016.7531625,,
"A 13-Year Retrospective Study on Primary Liver Cancer in Cambodia: A Strikingly High Hepatitis C Occurrence among Hepatocellular Carcinoma Cases",https://doi.org/10.1159/000446398,,
"An evaluation and acceptance of COTS software for FPGA-based controllers in NPPS",https://doi.org/10.1016/j.anucene.2016.03.026,,
"A modular flexible scalable and reconfigurable system for manufacturing of Microsystems based on additive manufacturing and e-printing",https://doi.org/10.1016/j.rcim.2015.12.006,,
"Automatic test case generation for programmable logic controller using function block diagram",https://doi.org/10.1109/ICICES.2016.7518871,,
"Digital design and application of the control system of the pressurized water reactor",https://www.scopus.com/record/display.uri?eid=2-s2.0-85015328903&origin=inward,X,
"Effects of diagnostic on the safety of a control system realised by safety PLC",https://doi.org/10.1109/ELEKTRO.2016.7512118,,
"2016 11th IEEE International Symposium on Industrial Embedded Systems, SIES 2016 - Proceedings",https://www.scopus.com/record/display.uri?eid=2-s2.0-84982134947&origin=inward,,
"Conformance checking for programmable logic controller programs and specifications",https://doi.org/10.1109/SIES.2016.7509409,,
"ICAMIMIA 2015 - International Conference on Advanced Mechatronics, Intelligent Manufacture, and Industrial Automation, Proceeding - In conjunction with Industrial Mechatronics and Automation Exhibition, IMAE",https://www.scopus.com/record/display.uri?eid=2-s2.0-84981215875&origin=inward,,
"Control processes of floating docks based on SCADA systems with wireless data transmission",https://doi.org/10.1109/MEMSTECH.2016.7507520,,
"Development of a remote laboratory architecture for Mission Critical Operations instruction",https://doi.org/10.1109/SECON.2016.7506712,,
"Automated test sequence generation for function block diagram programs",https://doi.org/10.1109/APSEC.2016.050,,
"PLC code generation based on a formal specification language",https://doi.org/10.1109/INDIN.2016.7819191,,
"Methodology for developing programmes to implement in programmable logic controllers (PLCs). MEPUS",https://doi.org/10.1016/j.riai.2016.03.006,,
"Novel, low cost, efficient manual Cum Automation Based Alcohol &amp; Ethanol Production Plant",https://doi.org/10.1109/ICESA.2015.7503420,,
"Design and evaluation of a remote PLC laboratory",https://doi.org/10.1177/0020720915622468,,
"On hardware synthesis and implementation of PLC programs in FPGAs",https://doi.org/10.1016/j.micpro.2016.02.003,,
"Comprehensive analysis of FBD test coverage criteria using mutants",https://doi.org/10.1007/s10270-014-0428-y,X,X
"Design and realization of embedded model predictive controller with software support",https://doi.org/10.1109/CarpathianCC.2016.7501105,,
"A building-block approach to industrial controls laboratories using programmable logic controllers",https://www.scopus.com/record/display.uri?eid=2-s2.0-84983346248&origin=inward,,
"MAKER: Programmable logic control (PLC)-based automated system for water-level control for teaching pneumatics and hydraulics",https://www.scopus.com/record/display.uri?eid=2-s2.0-84983341549&origin=inward,,
"Designing and assembling of a programmable logiccontrols (PLC) laboratory trainer and advanced research setup",https://www.scopus.com/record/display.uri?eid=2-s2.0-84983340437&origin=inward,,
"Culminating phase of open source programmable logic controller software development initiative for high school students, two- and four-year colleges, and displaced workers",https://www.scopus.com/record/display.uri?eid=2-s2.0-84983247231&origin=inward,,
"MAKER: Mobile device app for wireless control of a PLC-based automated system",https://www.scopus.com/record/display.uri?eid=2-s2.0-84983247119&origin=inward,,
"Impact of piggybacked MATLAB in C-programming course",https://www.scopus.com/record/display.uri?eid=2-s2.0-84983238524&origin=inward,,
"Concolic test generation for PLC programs using coverage metrics",https://doi.org/10.1109/WODES.2016.7497884,,
"Synthesis Tool for Automation Controller Supervision",https://doi.org/10.1109/WODES.2016.7497883,,
"Meeting the professional development needs of special educators in 21st century classrooms",https://doi.org/10.4018/978-1-5225-0267-8.ch005,,
"Reliable wireless control: Wireless connection in the control loop",https://doi.org/10.1109/WFCS.2016.7496523,,
"Design of a packaging machine and virtual commissioning via modular hardware-in-the-loop simulations",https://doi.org/10.1109/MELCON.2016.7495407,,
"Control and experimental validation of robot-assisted automatic measurement system for Multi-Stud Tensioning Machine (MSTM)",https://doi.org/10.1109/ICRA.2016.7487443,,
"Software architecture and framework for Programmable Logic Controllers: A case study and suggestions for research",https://doi.org/10.3390/machines4020013,,
